Bolton,Cumberland,,,
Carlton in Lindrick,Nottinghamshire,,,
Yarwell,Northamptonshire,,,
Yarwell,Northamptonshire,England,,
Charlton Horethorne,Somerset,,,
Thorpe Willoughby,Yorkshire,,,
Bagnall,Staffordshire,,,
Houghton,Hampshire,,,
Chrishall,Essex,,,
Little Houghton,Northamptonshire,,,
Mears Ashby,Northamptonshire,,,
South Kilworth,Leicestershire,,,
Wheatenhurst al. Whitminster,Gloucestershire,,,
Litton Cheney,Dorset,,,
Kington Magna,Dorset,,,
Brantham,Suffolk,,,
Cannington,Somerset,,,
Little Addington,Northamptonshire,,,
Little Addington,Northamptonshire,England,"United Kingdom, Europe",
Western Europe,Little Addington,Northamptonshire,England,"United Kingdom, Europe"
Newton Flotman,Norfolk,,,
Beech,Hampshire,England,"United Kingdom, Europe",
Leire,Leicestershire,,,
Acton,Suffolk,,,
Gayton,Norfolk,,,
Teston al. Teeson,Kent,,,
Teston,Kent,,,
Bretforton,Worcestershire,,,
Adisham,Kent,,,
Colne Engaine,Essex,,,
Hartlip,Kent,,,
Gunthorpe,Nottinghamshire,,,
Dunton,Bedfordshire,,,
West Winch,Norfolk,,,
Thurlaston,Leicestershire,,,
Newton,Suffolk,,,
Willersey,Gloucestershire,,,
Keinton Mandeville,Somerset,,,
Elmsett,Suffolk,,,
Shepton Beauchamp,Somerset,,,
Shepton Beauchamp,Somerset,England,"United Kingdom, Europe, Western Europe",
Woolhampton,Berkshire,,,
Newnham,Northamptonshire,,,
Cattistock,Dorset,,,
Huncote,Leicestershire,,,
Easton,Norfolk,,,
All Cannings,Wiltshire,,,
Cropthorne,Worcestershire,,,
Coleford,Somerset,,,
Catcott,Somerset,,,
Stelling Minnis,Kent,,,
Thornford,Dorset,,,
Fen Drayton,Cambridgeshire,,,
Harlton,Cambridgeshire,,,
Hatton,Derbyshire,,,
Hatton,Derbyshire,,,
Welford,Warwickshire,,,
Ansley,Warwickshire,,,
Appledore,Kent,,,
Ashley Green,Buckinghamshire,,,
Barwick,Somerset,,,
Bielby,East Riding of Yorkshire,,,
Bilsby,Lincolnshire,,,
Bishop's Tawton,Devon,,,
Blundeston,Suffolk,,,
Boughton,Norfolk,,,
Bradford Peverell,Dorset,,,
Brandeston,Suffolk,,,
Brockton,Staffordshire,,,
Chaldon,Surrey,,,
Challock,Kent,,,
Chart Sutton,Kent,,,
Chart-juxta-Sutton-Valence,Kent,,,
Chart-next-Sutton Valence,Kent,,,
Chirton,Wiltshire,,,
Clehonger,Herefordshire,,,
Combs,Suffolk,,,
Cransford,Suffolk,,,
Culford,Suffolk,,,
Dauntsey,Wiltshire,,,
Doddinghurst,Essex,,,
Draycott in the Clay,Staffordshire,,,
Draycott-in-the-Clay,Staffordshire,,,
Elmdon,Essex,,,
Elmley Castle,Worcestershire,,,
Everdon,Northamptonshire,,,
Fairfield,Worcestershire,,,
Felthorpe,Norfolk,,,
Forest Hill,Oxfordshire,,,
Frettenham,Norfolk,,,
Great Clifton,Cumberland,,,
Great Eversden,Cambridgeshire,,,
Halam,Nottinghamshire,,,
Halam,Nottinghamshire,,,
Halom,Nottinghamshire,,,
Heddington,Wiltshire,,,
Hedenham,Norfolk,,,
Hinderclay,Suffolk,,,
Horsington,Somerset,,,
Horseley,Derbyshire,,,
Horsley,Derbyshire,,,
Horsley,Derbyshire,,,
Hunsdon,Hertfordshire,,,
Hunston,Sussex,,,
Ightham,Kent,,,
Kelfield,Yorkshire,,,
Leavenheath,Suffolk,,,
Little Harrowden,Northamptonshire,,,
Little Melton,Norfolk,,,
Little Waldingfield,Suffolk,,,
Lockerley,Hampshire,,,
Mattingley,Hampshire,,,
Middleton Cheney,Northamptonshire,,,
Milcombe,Oxfordshire,,,
Milton Lilbourne,Wiltshire,,,
Milton Malsor,Northamptonshire,,,
Minsterworth,Gloucestershire,,,
Nailstone,Leicestershire,,,
Nonington,Kent,,,
Okeford Fitzpaine,Dorset,,,
Old Alresford,Hampshire,,,
Perry Green,Hertfordshire,,,
Ravensthorpe,Northamptonshire,,,
Rimpton,Somerset,,,
Ruishton,Somerset,,,
Ruishton,Somerset,England,"United Kingdom, Europe, Western Europe",
"Palterton, Scarcliffe",Derbyshire,,,
Scarcliffe,Derbyshire,,,
South Warnborough,Hampshire,,,
Stanford Dingley,Berkshire,,,
Maharaja's Well,Stoke Row,Oxfordshire,,
Stondon Massey,Essex,,,
Swanton Morley,Norfolk,,,
Newton,Nottinghamshire,,,
Little Thetford,Cambridgeshire,,,
Holy Island ( Lindisfarne ),Northumberland,England,"United Kingdom, Europe, Western Europe",
Holy Island,Northumberland,,,
Armley,West Riding of Yorkshire,,,
Kirby-le-Soken,Essex,,,
Inchgarvie,the Firth of Forth,,,
Audley End,Essex,,,
Easton Maudit,Northamptonshire,,,
Easton Maudit,Northamptonshire,England,"United Kingdom, Europe, Western Europe",
Hanley,Worcestershire,,,
Marston Moor,Yorkshire,,,
St Merryn,Cornwall,,,
Stapleford - Tawney Hall,Essex,,,
Syerston,Nottinghamshire,,,
Temple Bruer,Lincolnshire,,,
Turweston,Buckinghamshire,,,
Weston Zoyland,Somerset,,,
Weston Zoyland,Somerset,England,"United Kingdom, Europe, Western Europe",
West Ilsley,Berkshire,,,
Thelveton,Norfolk,,,
"Riber, Matlock",Derbyshire,,,
Ribre,Derbyshire,,,
Rybar,Derbyshire,,,
Ryber,Derbyshire,,,
Ryver,Derbyshire,,,
Chaddleworth,Berkshire,,,
South Weald,Essex,,,
Lansdown,Somerset,,,
Washbrook,Suffolk,,,
Ashdown Forest,Sussex,,,
Okbro,Derbyshire,,,
Okebroc,Derbyshire,,,
Stoughton,Leicestershire,,,
Gresham,Norfolk,,,
Benhall,Suffolk,,,
Earl Stonham,Suffolk,,,
Helmingham,Suffolk,,,
Onehouse,Suffolk,,,
Pettaugh,Suffolk,,,
Tattingstone,Suffolk,,,
Fen Ditton,Cambridgeshire,,,
Knodishall,Suffolk,,,
Elvaston,Derbyshire,,,
Elvaston,Derbyshire,,,
Halwynfeld,Derbyshire,,,
North Wingfield,Derbyshire,,,
North Wingfield,Derbyshire,,,
North Wynfeld,Derbyshire,,,
Wynnefeld,Derbyshire,,,
Nettlestead,Suffolk,,,
Chequers,Buckinghamshire,,,
Wentworth,Cambridgeshire,,,
Nuthall,Nottinghamshire,,,
Tunstall,Staffordshire,,,
Stibbington,Huntingdonshire,,,
Fordoun,Kincardineshire,,,
Groton,Suffolk,,,
Chilton,Suffolk,,,
Holton St Mary,Suffolk,,,
Kettlebaston,Suffolk,,,
Little Cornard,Suffolk,,,
Milden,Suffolk,,,
Thorpe Morieux,Suffolk,,,
Great Wenham,Suffolk,,,
Little Wenham,Suffolk,,,
Mundham,Norfolk,,,
Oborne,Dorset,,,
Milborne Wick,Somerset,,,
Belchamp Walter,Essex,,,
Stirling Castle,Stirling,,,
Norfolk House,London,,,
Hidcote-Bartram,Gloucestershire,,,
Great Walsingham,Norfolk,,,
East India House,London,,,
Coleman St,London,Coleman St,,
Faringdon Ward made into two Wards,London,,,
Osborne House,Isle of Wight,,,
Warblington,Hampshire,,,
Testerton,Norfolk,,,
Midgley,West Riding of Yorkshire,,,
Roxburgh Castle,Roxburghshire,,,
Beeston,Bedfordshire,,,
Arbury,Cambridge,,,
East Sussex,Romney Marsh,England,"United Kingdom, Europe, Western Europe",
Romney Marsh,East Sussex,England,"United Kingdom, Europe, Western Europe",
Romney Marsh,England,"United Kingdom, Europe, Western Europe",,
Allerton,Cheshire,,,
Whissendine,Rutland,,,
Whissendine,Rutland,England,,
Haslington,Cheshire,,,
Norley,Cheshire,,,
Stonehouse,Devon,,,
Wyke,Yatton,,,
Yatton,Somerset,,,
Yatton,Somerset,England,,
Wybunbury,Cheshire,,,
Perry,Worcester,,,
Woolstone,Berkshire,,,
Woodhouse,West Riding of Yorkshire,,,
Wollaston,Alberbury,,,
Wittering,Northamptonshire,England,"United Kingdom, Europe, Western Europe",
Wistaston,Cheshire,,,
Winwick,Lancashire,,,
Windsor,Berkshire,England,,
Whithorn,Wigton,,,
West Rainton,Durham,,,
Weston Underwood,Buckinghamshire,,,
Westcott,Dorking,,,
West Bretton,Silkstone,,,
West Auckland,Durham,,,
Werrington,Northamptonshire,,,
Werrington,Devon,,,
Wentworth,West Riding of Yorkshire,,,
Wembley,Middlesex,,,
Warmingham,Cheshire,,,
Togstone,Warkworth,,,
Warburton,Cheshire,,,
Wansford,Northamptonshire,,,
Wansford,Northamptonshire,England,"United Kingdom, Europe, Western Europe",
Wanborough,Wiltshire,,,
Walcot,Falkingham,,,
Waddington,Yorkshire,,,
Uppingham,Rutland,,,
Ufford,Northamptonshire,,,
Ufford,Northamptonshire,England,"United Kingdom, Europe, Western Europe",
Uffington,Berkshire,,,
Tytherington,Gloucestershire,,,
Trimdon,Durham,,,
Tong,Yorkshire,,,
Tinwell al. Tynwell,Rutland,,,
Tinwell,Rutland,,,
Tilston,Cheshire,,,
Tickencote,Rutland,,,
Thurning,Northamptonshire and Hunts,,,
Thornhill,West Riding of Yorkshire,,,
Thorne,South Yorkshire,Yorkshire and The Humber,England,"United Kingdom, Europe, Western Europe"
Teddington,Middlesex,,,
Tattenhall,Cheshire,,,
Tarvin,Cheshire,,,
Tarporley,Cheshire,,,
Swinton,West Riding of Yorkshire,,,
Swineshead,Huntingdonshire,,,
Swineshead,now county Bedfordshire,,,
Swettenham,Cheshire,,,
Sunbury,Middlesex,,,
River Stour,England,,,
River Stour,Kent,,,
Stockport,Cheshire,,,
Stansted,Hertfordshire,,,
Stanmore,Middlesex,,,
Stainforth,West Riding of Yorkshire,,,
Staindrop,Durham,,,
Spennymoor,Durham,,,
South Shields,Durham,,,
South Mimms,Middlesex,,,
Shotwick,Cheshire,,,
Shipley,West Riding of Yorkshire,,,
Shilton,counties Berkshire and Oxfordshire,,,
Sherburn,West Riding of Yorkshire,,,
Sherburn,West Riding of Yorkshire alias Sherburn in Elmet,,,
Sherburn,East Riding of Yorkshire,,,
Sedgefield,Durham,,,
Scotton,West Riding of Yorkshire,,,
Seamer,North Riding of Yorkshire,,,
Seamer,Yorkshire,,,
Scotforth,Lancaster,,,
Sandbach,Cheshire,,,
Salford,Lancashire,,,
Ryhall,Rutland,,,
Rothwell,West Riding of Yorkshire,,,
Rothwell,Yorkshire,,,
River Rother,Kent,,,
Rostherne,Cheshire,,,
Richmond,Surrey,,,
Redmarshall,Durham,,,
Raglan,Monmouthshire [Sir Fynwy GB-FYN],Wales,"United Kingdom, Europe, Western Europe",
Pulford,Cheshire,,,
Pudsey,West Yorkshire,Yorkshire and The Humber,England,"United Kingdom, Europe, Western Europe"
Poulton,now county Gloucestershire,,,
Puddington,Bedfordshire,,,
Plumstead,Kent,,,
Pittington,Durham,,,
Barnhill,Perth,,,
Peover Superior,Cheshire,,,
Otley,West Riding of Yorkshire,,,
Norwood,Middlesex,,,
Northwich,Cheshire,,,
North Rode,Cheshire,,,
Devil's Ditch,Newmarket,,,
Nantwich,Cheshire,,,
Muggleswick,Durham,,,
Morley,Yorkshire,,,
Morcott,Rutland,,,
Mollington,counties Oxfordshire and Warwickshire,,,
Mobberley,Cheshire,,,
Middlewich,Cheshire,,,
Mickleton,North Riding of Yorkshire,,,
Marshfield,Gloucestershire,,,
Marshfield,Glowester,,,
Market Overton,Rutland,,,
Manton,Lincolnshire,,,
Maltby,England,,,
Madeley,Shropshire,,,
Luddington,Lincolnshire,,,
Loughton,Buckinghamshire,,,
Lostock Gralam,Cheshire,,,
"Llugwy, River",Gwynedd,Wales,,
"Llugwy, River",Wales,,,
Llantrisant,Glamorganshire,,,
Llanelly,Carmarthen,,,
"Little Budworth, al. Budworth in le Frith",Cheshire,,,
Little Budworth,Cheshire,,,
Lisburn,Antrim,,,
Lyddington,Rutland,,,
Liberton,Edinburgh,,,
Leeds,England,,,
Leeds,West Riding of Yorkshire,,,
Leeds,West Yorkshire,,,
Leeds,Yorkshire,,,
Ledsham,Yorkshire,,,
Laxton,Nottinghamshire Laxton Moorhouse in,,,
Lanchester,Durham,,,
Knutsford,Cheshire,,,
Mochrum,Wigton,,,
Kirkinner,Wigton,,,
Kirkcolm,Wigton,,,
Kinnersley,Shropshire,,,
Ketton,Rutland,,,
Ilkley,West Yorkshire,Yorkshire and The Humber,England,"United Kingdom, Europe, Western Europe"
Huxley,Cheshire,,,
Hurworth,Durham,,,
High Coniscliffe,Durham,,,
Helsby,Cheshire,,,
Haswell,Durham,,,
Harthill,Yorkshire,,,
Hart,Durham,,,
Harrow,Middlesex,,,
Hanworth,Middlesex,,,
Hanwell,Middlesex,,,
Hannington,Wiltshire,,,
Hampton,Middlesex,,,
Greetham,Rutland,,,
Great Budworth,Cheshire,,,
Great Barrow,Cheshire,,,
Gawsworth,Cheshire,,,
Gainford,Durham,,,
Frodsham,Cheshire,,,
Eye,Northamptonshire,,,
Essendine,Rutland,,,
Empingham,Rutland,,,
Ely,England,,,
Edith Weston,Rutland,,,
Eastham,Cheshire,,,
Disley,Cheshire,,,
River Derwent,Derbyshire,,,
River Derwent,Derbyshire,,,
Davenham,Cheshire,,,
Daresbury,Cheshire,,,
Craignarget,Wigton,,,
Cottesmore,Rutland,,,
Cornsay,Durham,,,
Congleton,Cheshire,,,
Clipsham,Rutland,,,
Christleton,Cheshire,,,
Walcot,Chirbury,,,
Chelford,Cheshire,,,
Carrickfergus,Antrim,,,
Cantley,West Riding of Yorkshire,,,
Calveley,Cheshire,,,
Bunbury,Cheshire,,,
Broxton,Cheshire,,,
Brockley,Somerset,,,
Brancepeth,Durham,,,
Bosley,Cheshire,,,
Bollington,Cheshire,,,
Bishop Auckland,Durham,,,
Bishop Auckland,Durham,England,,
Billingham,Durham,,,
Bebington,Cheshire,,,
Barthomley,Cheshire,,,
Baddiley,Cheshire,,,
Backford,Cheshire,,,
Loch Awe,Argyllshire,,,
Appleshaw,Andover,,,
Anderton,Cheshire,,,
Alsager,Cheshire,,,
Aldford,Cheshire,,,
Alderley Edge,Cheshire,,,
Crosby,Lancashire,,,
Westminster,Middlesex,,,
Lamesley,Durham,,,
Lesingey Round,Penzance,,,
Bodiam,Kent,England,"United Kingdom, Europe, Western Europe",
Warfield,Hopton Castle,,,
Norham Castle,Durham,,,
Shadwell,Middlesex,,,
Carden,Cheshire,,,
Hoole,Cheshire,,,
Crystal Palace,Sydenham,,,
Eaglescliffe,Durham,,,
Walcot,Charlbury,,,
Kelloe,Durham,,,
Edge,Cheshire,,,
Wingate,Durham,,,
Witton Gilbert,Durham,,,
Wolsingham,Durham,,,
Thornbrough,West Tanfield,,,
Barrowden,Rutland,,,
Bisbrooke,Rutland,England,"United Kingdom, Europe, Western Europe",
Great Casterton,Rutland,England,"United Kingdom, Europe, Western Europe",
Lyndon,Rutland,,,
Lyndon,Rutland,England,"United Kingdom, Europe, Western Europe",
Stoke Dry,Rutland,,,
Stoke Dry,Rutland,England,"United Kingdom, Europe, Western Europe",
Thistleton,Rutland,,,
Thistleton,Rutland,England,"United Kingdom, Europe, Western Europe",
Dutton,Cheshire,,,
Rowton,Cheshire,,,
Witton-le-Wear,Durham,,,
Sockburn,Durham,,,
Hatherton,Cheshire,,,
Ollerton,Cheshire,,,
Western Europe,Bainton,Northamptonshire,England,"United Kingdom, Europe"
Middleton-in-Teesdale,Durham,,,
Morton Tinmouth,Durham,,,
Bache Camp,Kimbolton,,,
Ridley,Cheshire,,,
Somerford,Cheshire,,,
Egleton,Rutland,England,"United Kingdom, Europe, Western Europe",
Tixover,Rutland,,,
Tixover,Rutland,England,"United Kingdom, Europe, Western Europe",
"Leighfield al. Rutland, Forest of",Rutland,,,
Middleton St. George,Durham,,,
Piercebridge,Durham,,,
Neath,Glamorganshire,,,
Mordon,Durham,,,
Killerby,Durham,,,
Glaston,Rutland,,,
Ayston,Rutland,England,"United Kingdom, Europe, Western Europe",
Wardley,Rutland,,,
Wardley,Rutland,England,"United Kingdom, Europe, Western Europe",
Oakham,Rutland,,,
Little Casterton,Rutland,,,
Little Casterton,Rutland,England,"United Kingdom, Europe, Western Europe",
Teigh,Rutland,,,
Parham,Sussex,,,
Simonside,Durham,,,
Middridge,Durham,,,
Lee,Kent,,,
River Wey,Surrey,,,
River Weaver,Cheshire,,,
Bartestree,Dormington,,,
Barton,Farndon,,,
Barwythe,Studham,,,
Basildon,Laindon,,,
Bassett,South Stoneham,,,
Baston,Keston,,,
Bathampton Wily or Wylye,Steeple Langford (?),,,
Bat's Castle,Dunster,,,
Batterley,Barthomley,,,
Battle Moss,Wick,,,
Beachley,Tidenham,,,
Beanley Moor,Eglingham,,,
Beanley Wood,Eglingham,,,
Beaper House,Aysgarth,,,
Beaupr� House,Cowbridge,,,
Beckbury,Hailes,,,
Beckling,Friston,,,
Abbeney,Derbyshire,,,
Abbeneye,Derbyshire,,,
Abbey Dore,England,,,
Abbeycwmhir,Radnorshire,,,
Abbeytown,England,,,
Abbot's Leigh,Somerset,,,
Abbot's Ripton,Huntingdonshire,,,
Abeney,Derbyshire,,,
Abercar,Brecknockshire,,,
Abercorn,Linlithgow,,,
Abercowin,Carmarthenshire,,,
Abercrombie,Fifeshire,,,
Aberdeen City,Aberdeenshire,Scotland,,
Aberdeen City,Scotland,,,
Aberdeenshire,Scotland,,,
Aberdovey (aberdyfi),Wales,,,
Abereiddy,Pembrokeshire [Sir Benfro GB-BNF],Wales,,
Aberford,Yorkshire,,,
Aberfoyle,Perthshire,,,
Abergeldie,Aberdeenshire,Scotland,,
Abergele,Denbighshire,,,
Abergwilly al. Flederod,Carmarthenshire,,,
Aberlemno,Forfar,,,
Aberllunvey Tump,Talgarth,,,
Aberpergwm,Glamorgan,,,
Aberthun,Cowbridge,Glamorgan,,
Aberyscir Mount,Brecknockshire,,,
Aberyscir,Brecknockshire,,,
Aberystruth,Monmouthshire,,,
Abingdon,Berkshire,,,
Abingdon,England,,,
Abinghall,Gloucestershire,,,
Abington,Cambridgeshire,,,
Abington-in-the-Clay,Cambridgeshire,,,
Abington,Northamptonshire,,,
Abkettleby,Leicestershire,,,
Abney,Derbyshire,,,
Abney,Derbyshire,,,
Abram,Lancashire,,,
Acaster Malbis,Yorkshire,,,
Acford Shilling,Dorset,,,
Achnabreck,Argyllshire,,,
Ackhanger,Cheriton,Kent,,
Acklom-juxta-Pocklington,Yorkshire,,,
Ackworth,Yorkshire,,,
Acle,Gloucestershire,,,
Aclom,Yorkshire,,,
Acomb,West Riding of Yorkshire,,,
Acton Hall,Suffolk,,,
Acton Turville,Gloucestershire,,,
Acton,Cheshire,,,
Acton,Gloucestershire,,,
Acton,London,,,
Acton,Middlesex,,,
Acton,Staffordshire,,,
Addenbury,Oxfordshire,,,
Adderstone,Northumberland,,,
Addingham,Cumberland,,,
Addington,Surrey,,,
Addiscombe Place,Croydon,Surrey,,
Addiscombe,Surrey,England,,
Addiscombe,Surrey,London,Haileybury,"Hertfordshire, England"
Addle,Yorkshire,,,
Adel,Yorkshire,,,
Adlastre,Derbyshire,,,
Adlington Hall,Cheshire,,,
Admington,Quinton,Gloucestershire,,
Adwick-le-Street,West Riding of Yorkshire,,,
�tingden,Kent,,,
Africa,England,"United Kingdom, Europe, Western Europe",,
Aghalurcher,Fermanagh,,,
Aigburth,Lancashire,,,
Aileston,Leicestershire,,,
Ailweston,Huntingdonshire,,,
Ainwick,Northumberland,,,
Aira Force,Cumbria,England,"United Kingdom, Europe, Western Europe",
Aird Uig,Lewis and Harris,Outer Hebrides,Hebrides,"Scotland, United Kingdom, Europe, Western Europe"
Airedale,West Riding of Yorkshire,,,
Airlie Barnes,Forfar,,,
Airmyn,West Riding of Yorkshire,,,
Airton,West Riding of Yorkshire,,,
Aislaby,Durham,,,
Akely,Buckinghamshire,,,
Albaney,Northamptonshire,,,
Alberbury with Cardiston,Shropshire,,,
Albright Hussey,Shropshire,,,
Albury,Oxfordshire,,,
Alby Castle,Wales,,,
Alby,Norfolk,,,
Alcumlow,Cheshire,,,
Aldbar,Forfar,,,
Aldborough,West Riding of Yorkshire,,,
Aldbourn,Wiltshire,,,
Aldbury,Oxfordshire,,,
Aldeham,Surrey,,,
Aldeport,Derbyshire,,,
Aldeporth,Derbyshire,,,
Alderley,Cheshire,,,
Alderminster,Worcestershire,,,
Aldersey,Cheshire,,,
Alderton Hall Farm,Suffolk,,,
Aldesworth,Nottinghamshire,,,
Aldingfleet,Yorkshire,,,
Aldingham,Lancashire,,,
Aldington in Badsey,Worcestershire,,,
Aldridge,Staffordshire,,,
Aldrington,Sussex,,,
Aldrington,Wiltshire,,,
Aldwinkle,Northamptonshire,,,
Alesthorp,Burley,Rutland,,
Alesworth,Nottinghamshire,,,
Alewoldeston,Derbyshire,,,
Alexanderstone Mount,Brecknock,,,
Alexton,Leicestershire,,,
Alfladewich,Layston,Hertfordshire,,
Algarthorp,Derbyshire,,,
Alice Holt Forest,Hampshire,,,
Alkerton,Oxfordshire,,,
Alkington,Shropshire,,,
All Saints and St. Mary Creeting,Suffolk,,,
All Saints,Cambridgeshire,,,
All Saints,Derbyshire,,,
Allangrange,Kilmuir Wester,Ross and Cromarty,,
Allenton,Northumberland,,,
Allerdale,Cumberland,,,
Allerthorp,Yorkshire,,,
Allerton,Somerset,,,
Allerton,West Riding of Yorkshire,,,
Allesley,Warwickshire,,,
Allestree,Derbyshire,,,
Allesworth,Nottinghamshire,,,
Allhallowes,Kent,,,
Allington,Gresford,Denbighshire,,
Alloa House,Clackmannanshire,,,
Allstonefield,Staffordshire,,,
Allweston in Folke,Dorset,,,
Almeley Oldcastle,Herefordshire,,,
Almernesse,Galloway,,,
Almeshoobury,Hertfordshire,,,
Almodismedwe,Warwickshire,,,
Almondbury,Yorkshire,,,
Almondsbury,Gloucestershire,,,
Alphamston,Essex,,,
Alport,Derbyshire,,,
Alscot,Preston-on-Stour,Gloucestershire,,
Alspath,Warwickshire,,,
Alstonelegh,Derbyshire,,,
Alston,Worcestershire,,,
Alswick Hall,Layston,Hertfordshire,,
Altarnon,Cornwall,,,
Alternon,Cornwall,,,
Althorpe,Lincolnshire,,,
Altnagiuthasach,Aberdeenshire,Scotland,"United Kingdom, Europe, Western Europe",
Alton Westbrook,Hampshire,,,
Alvanley,Frodsham,Cheshire,,
Alvaston and Boulton,Derbyshire,,,
Alvaston,Cheshire,,,
Alvaston,Derbyshire,,,
Alveley,Essex,,,
Alverchurch,Worcestershire,,,
Alverstoke,Southampton,,,
Alverston,Nottinghamshire,,,
Alverton,Yorkshire,,,
Alveston Alston,Worcestershire (?),,,
Alveston,Gloucestershire,,,
Alveton,Warwickshire,,,
Alvey,Invernesshire,,,
Alwaston,Derbyshire,,,
Ambaston,Derbyshire,,,
Amberley,Herefordshire,,,
Amblecote,Staffordshire,,,
Amcotts,Lincolnshire,,,
Amington,Warwickshire,,,
Ampney St Mary,Gloucestershire,,,
Amwell,Hertfordshire,,,
Andred-wood,Kent,,,
Anglesey,Wales,,,
Angus,Scotland,"United Kingdom, Europe, Western Europe",,
Anlaby,East Riding of Yorkshire,,,
Annandale,Dumfriesshire,,,
Annesleye,Staffordshire,,,
Anston,West Riding of Yorkshire,,,
Anthill,Bedfordshire,,,
"Antrim, county of",Antrim,,,
Anwoth,Kirkcudbrightshire,,,
Apethorpe Hall,Northamptonshire,,,
Apilknoll,Derbyshire,,,
Apperknowl,Derbyshire,,,
Appingland,Kent,,,
Appleby,Derbyshire,,,
Appleby,Leicestershire,,,
Appleby,Lincolnshire,,,
Applecross,county Ross,,,
Appleford,Berkshire,,,
Appleton,Berkshire,,,
Appleton,Lancashire,,,
Appleton,Norfolk,,,
Appleton,North Riding of Yorkshire,,,
Appletree,Derbyshire,,,
Appulbe,Derbyshire,,,
Appuldurcombe,Hampshire,,,
Appulknoll,Derbyshire,,,
Appultre,Derbyshire,,,
Apsley Guise,Bedfordshire,,,
Apsley Guise,Worcestershire,,,
Apsley,Ellesborough,,,
Apsley,Wooton Wawen,,,
Apthorpe,Northamptonshire,,,
Apulknoll,Derbyshire,,,
Apullknoll,Derbyshire,,,
Arboe,Tyrone,,,
Arborfield,Berkshire,,,
Arbory,Warwickshire,,,
Arbury,Warwickshire,,,
Arclid Hall,Cheshire,,,
Ardchattan,Argyllshire,,,
"Arden, Forest of",Warwickshire,,,
Ardingley,Sussex,,,
Ardington,Berkshire,,,
Ardingworth,Northamptonshire,,,
Ardmeanach,Avoch,,,
Ardnamorchan,Argyllshire,,,
Ardross,county Ross,,,
Ardsley,Yorkshire,,,
Ardtole,Ardglass,,,
Argentines,Cambridgeshire,,,
Argyll and Bute,Scotland,"United Kingdom, Europe, Western Europe",,
Argyllshire,Scotland,,,
Arkesdon,Essex,,,
Arle,Gloucestershire,,,
Arleston,Derbyshire,,,
Arley,Cheshire,,,
Arley-cum-Sloley,Warwickshire,,,
Arlington,Bibury,,,
"Armagh, county of",Ireland,,,
Armagh,Ireland,,,
Armthorpe,Yorkshire,,,
Arndilly,Banffshire,,,
Arnehale,Nottinghamshire,,,
Arno's Court,Bristol,,,
Arran,Buteshire,,,
Arrow,Warwickshire,,,
Arthuret,Cambridgeshire,,,
Arthurlee,Renfrewshire,,,
Arthya,Helston,,,
Ascot Heath,Berkshire,,,
Ascote,Warwickshire,,,
Ascott Doiley,Oxfordshire,,,
Ascott,Buckinghamshire,,,
Ascott,Little Milton,,,
Ascott,Oxfordshire,,,
Asgardby,Lincolnshire,,,
Ash Common,Woking,,,
Ashbocking Hall,Suffolk,,,
Ash-Bocking,Suffolk,,,
Ashbury,Berkshire,,,
Ashby De La Zouche,Leicestershire,England,"United Kingdom, Europe, Western Europe",
Ashby Mears,Northamptonshire,,,
Ashby Moors,Northamptonshire,,,
Ashby Puerorum,Lincolnshire,,,
Ashby St. Legers,Northamptonshire,,,
Ash-by-Partney,Lincolnshire,,,
Ash-by-Sandwich,Kent,,,
Ashby,Staffordshire,,,
Ashchurch,Gloucestershire,,,
Ashcomb Hall,Staffordshire,,,
Ashdown Forest,Kent,,,
Ashdown Park,Berkshire,,,
Ashe,Hampshire,,,
Ashendon-cum-Pollicotts,Buckinghamshire,,,
Ashendon,Essex,,,
Ashfeild,Suffolk,,,
Ashfordby,Leicestershire,,,
Ashford-Carbonell,Shropshire,,,
Ashford,Middlesex,,,
Ashington-cum-Buncton,Sussex,,,
Ashington,Essex,,,
Ashington,Somerset,,,
Ash-juxta-Gravesend,Kent,,,
Ash-juxta-Sandwich,Kent,,,
Ash,Kent,,,
Ashley cum Silverley,Cambridgeshire,,,
Ashley,Bowdon,,,
Ashley,Derbyshire,,,
Ashlyns Hall,Hertfordshire,,,
Ashridge Hall,Hertfordshire,,,
Ashridge,Buckinghamshire,,,
Ash,Suffolk,,,
Ash,Surrey,,,
Ashton Court,Somerset,,,
Ashton Hall,Lancashire,,,
Ashton,Eye,,,
Ashton,Mouldsworth,,,
Ashton,Northamptonshire,,,
Ashton,Oundle,,,
Ashton-under-Hill,Gloucestershire,,,
Ashton-under-Lyne,Lancashire,,,
Ashwell,Rutland,,,
Ashwell,Rutland,,,
Ashwell,Rutland,England,"United Kingdom, Europe, Western Europe",
Ash,Wrotham,,,
Askham-Richard,Yorkshire,,,
Aslacton,Nottinghamshire,,,
Aspall Stoneham,Suffolk,,,
Aspull,Lancashire,,,
Asshington,Sussex,,,
Astbury,Cheshire,,,
Astbury-Newbold,Cheshire,,,
Astleham,Middlesex,,,
Astley Broughton,Leicestershire,,,
Astley Hall,Lancashire,,,
Astley,Lancashire,,,
Astley,Shrewsbury,,,
Aston Abbots,Buckinghamshire,,,
Aston Bury,Hertfordshire,,,
Aston by Budworth,Cheshire,,,
Aston Hall,Stone,,,
Aston Hall,Warwickshire,,,
Aston in the Walls,Northamptonshire,,,
Aston Magna,Blockley,,,
Aston Tirrold,Berkshire,,,
